Word,Freq,Rank
miles,9,1314
"dying,",9,1315
"beard,",9,1316
listen,9,1317
list,9,1318
boundless,9,1319
stalwart,9,1320
seated,9,1321
folds,9,1322
carol,9,1323
ascend,9,1324
rolling,9,1325
swarming,9,1326
"missouri,",9,1327
parents,9,1328
nights,9,1329
greatness,9,1330
"heat,",9,1331
"lakes,",9,1332
"passions,",9,1333
"so,",9,1334
splendid,9,1335
teach,9,1336
camps,9,1337
straight,9,1338
sake,9,1339
roots,9,1340
"spring,",9,1341
(it,9,1342
laid,9,1343
shadows,9,1344
led,9,1345
thyself,9,1346
mothers,9,1347
union,9,1348
"unknown,",9,1349
joyous,9,1350
"dim,",9,1351
felt,9,1352
foreign,9,1353
"silence,",9,1354
average,9,1355
next,9,1356
venerable,9,1357
carried,9,1358
wonder,9,1359
poem,9,1360
drooping,9,1361
flying,9,1362
walt,9,1363
returns,9,1364
glance,9,1365
taken,9,1366
joints,9,1367
smell,9,1368
rows,9,1369
"hour,",9,1370
"new,",9,1371
"throat,",9,1372
"lost,",9,1373
captain!,9,1374
prairies,9,1375
farther,9,1376
sent,9,1377
centre,9,1378
depart,9,1379
starting,9,1380
noiseless,9,1381
quick,9,1382
"white,",9,1383
fluid,9,1384
girl,9,1385
"tears,",9,1386
descend,9,1387
"lover,",9,1388
"real,",9,1389
labor,9,1390
numberless,9,1391
rises,9,1392
forenoon,9,1393
also.,9,1394
"baffled,",9,1395
rapport,9,1396
course,9,1397
mouth,9,1398
daily,9,1399
husband,9,1400
"we,",9,1401
get,9,1402
hardly,9,1403
flowers,9,1404
fly,9,1405
wars,9,1406
"birds,",9,1407
singers,9,1408
innocent,9,1409
both,9,1410
lonesome,9,1411
towards,9,1412
drums,9,1413
gifts,8,1414
entering,8,1415
balance,8,1416
faint,8,1417
likes,8,1418
quite,8,1419
"rain,",8,1420
dream,8,1421
whirling,8,1422
"bed,",8,1423
state,8,1424
strength,8,1425
"then,",8,1426
charged,8,1427
copious,8,1428
(no,8,1429
whispering,8,1430
"flowing,",8,1431
front,8,1432
purport,8,1433
populous,8,1434
us?,8,1435
"call,",8,1436
receiv'd,8,1437
grown,8,1438
paumanok,8,1439
walls,8,1440
tongues,8,1441
invisible,8,1442
suns,8,1443
stronger,8,1444
surrounding,8,1445
coast,8,1446
sought,8,1447
"around,",8,1448
good-bye,8,1449
"have,",8,1450
sped,8,1451
groups,8,1452
"true,",8,1453
"wait,",8,1454
"graves,",8,1455
"fall,",8,1456
mortal,8,1457
"red,",8,1458
"ears,",8,1459
"sure,",8,1460
them?,8,1461
approach,8,1462
gathering,8,1463
rush,8,1464
point,8,1465
streams,8,1466
"book,",8,1467
"shapes,",8,1468
watching,8,1469
all!,8,1470
"dreams,",8,1471
quiet,8,1472
opposite,8,1473
rais'd,8,1474
helpless,8,1475
"husband,",8,1476
"state,",8,1477
emerging,8,1478
rest.,8,1479
towering,8,1480
glad,8,1481
ask,8,1482
proof,8,1483
hymns,8,1484
cast,8,1485
life's,8,1486
accept,8,1487
fitful,8,1488
second,8,1489
clean,8,1490
sailors,8,1491
"armies,",8,1492
cause,8,1493
"religion,",8,1494
any.,8,1495
wood,8,1496
"wide,",8,1497
hope,8,1498
entirely,8,1499
liberty,8,1500
temples,8,1501
"passing,",8,1502
arrogant,8,1503
"shows,",8,1504
deny,8,1505
army,8,1506
horses,8,1507
speeding,8,1508
tree,8,1509
"bay,",8,1510
ecstatic,8,1511
hard,8,1512
"wind,",8,1513
lull,8,1514
puts,8,1515
determin'd,8,1516
cover,8,1517
folded,8,1518
account,8,1519
"crops,",8,1520
"france,",8,1521
listening,8,1522
continent,8,1523
"kings,",8,1524
turns,8,1525
land!,8,1526
justify,8,1527
"lives,",8,1528
salt,8,1529
driving,8,1530
silence,8,1531
eye,8,1532
more.,8,1533
branches,8,1534
working,8,1535
future.,8,1536
"sons,",8,1537
plenteous,8,1538
ashes,8,1539
incessant,8,1540
armies,8,1541
sailor,8,1542
"notes,",8,1543
celebrate,8,1544
heavenly,8,1545
rapid,8,1546
reach'd,8,1547
flame,8,1548
school,8,1549
"person,",8,1550
almost,8,1551
became,8,1552
there.,8,1553
promise,8,1554
faithful,8,1555
"bodies,",8,1556
indicates,8,1557
"walk,",8,1558
"evil,",8,1559
burst,8,1560
throat,8,1561
"meaning,",8,1562
"sails,",8,1563
"none,",8,1564
belongs,8,1565
organ,8,1566
dense,8,1567
everywhere,8,1568
stretch,8,1569
"gold,",8,1570
emerge,8,1571
