Word,Freq,Rank
especially,3,614
me.,3,615
minute.,3,616
flying,3,617
fear.,3,618
johnny,3,619
"up,",3,620
blueberries,3,621
fisherman,3,622
friends,3,623
grinned.,3,624
dare,3,625
feels,3,626
these,3,627
part,3,628
give,3,629
coming.,3,630
lips,3,631
so.,3,632
fond,3,633
"it?""",3,634
us,3,635
direction.,3,636
also,3,637
waited,3,638
say.,3,639
see.,3,640
wings,3,641
usually,3,642
met,3,643
fright.,3,644
log,3,645
paws,3,646
runs,3,647
apt,3,648
tramped,3,649
"eyes,",3,650
brer,3,651
suppose,3,652
waiting,3,653
"here,",3,654
news,3,655
"you,",3,656
understand,3,657
"me,",3,658
strong,3,659
sense,3,660
yelled,3,661
mud,3,662
"lungs,",3,663
him!,3,664
woods,3,665
"""and",3,666
gets,3,667
glared,3,668
sight.,3,669
stop,3,670
real,3,671
we'll,3,672
worse.,3,673
up.,3,674
"himself,",3,675
jay.,3,676
bed,3,677
"possum,",3,678
fill,3,679
hid,3,680
blacky.,3,681
tail,3,682
excited,3,683
altogether,3,684
hungry,3,685
sound,3,686
world,3,687
hurry,3,688
growing,3,689
"anyway,",3,690
certainly,3,691
jump,3,692
blue,3,693
neither,3,694
"been,",3,695
grew,3,696
"""he's",3,697
"him,""",3,698
"out,",3,699
dinner,3,700
neck.,3,701
taste,3,702
curious,3,703
gray,3,704
sudden,3,705
idea,3,706
loud,3,707
anger,3,708
"coon,",3,709
jolly,3,710
"deep,",3,711
fit,3,712
better.,3,713
splendid,3,714
tickled,3,715
you're,3,716
"no,",3,717
chance,3,718
good-natured,3,719
brought,3,720
stand.,3,721
eaten,3,722
excitement.,3,723
scream,3,724
true,3,725
awful,3,726
slowly,3,727
far.,3,728
teach,3,729
nobody,3,730
smile,3,731
may,3,732
now.,3,733
"very,",3,734
"morning,",3,735
to-day.,3,736
"seen,",3,737
cry,3,738
pools,3,739
brown,3,740
sammy's,3,741
could.,3,742
watched,3,743
does,3,744
patch,3,745
whistle,3,746
drive,3,747
reach,3,748
leave,3,749
whose,3,750
young,3,751
belong,3,752
hearing,3,753
"rabbit,",3,754
"""that",3,755
night,3,756
man,3,757
rather,3,758
spotty,3,759
life,3,760
sounded,3,761
taking,3,762
likes,3,763
mean,3,764
full,3,765
"""that's",3,766
trudged,3,767
picked,3,768
near.,3,769
hemlock-tree,3,770
"another,",3,771
tongue,3,772
"nearer,",2,773
turn,2,774
different.,2,775
chatterer.,2,776
whether,2,777
wise.,2,778
particular.,2,779
seems,2,780
delight.,2,781
"more,",2,782
"skunk,",2,783
buzzard,2,784
cattle,2,785
"""they",2,786
nose.,2,787
toad.,2,788
surprising,2,789
change.,2,790
impudent,2,791
"voice,",2,792
move,2,793
plain,2,794
stronger,2,795
hollow,2,796
move.,2,797
