Word,Freq,Rank
ashore,12,1510
dry,12,1511
wise,12,1512
landed,12,1513
here;,12,1514
lances,12,1515
command,12,1516
magnitude,12,1517
together;,12,1518
shadow,12,1519
occasionally,12,1520
doubloon,12,1521
rear,12,1522
a.d.,12,1523
"jonah,",12,1524
exceeding,12,1525
centuries,12,1526
carved,12,1527
reaching,12,1528
yonder,12,1529
piled,12,1530
mrs.,12,1531
draw,12,1532
sorts,12,1533
shook,12,1534
spirit,12,1535
whaler,12,1536
need,12,1537
individual,12,1538
employed,12,1539
roll,12,1540
scene,12,1541
"hence,",12,1542
flame,12,1543
helped,12,1544
continued,12,1545
bent,12,1546
merchant,12,1547
gabriel,12,1548
blind,12,1549
"sailors,",12,1550
home.,12,1551
"yea,",12,1552
lived,12,1553
substance,12,1554
reach,12,1555
hit,12,1556
prepared,12,1557
private,12,1558
crossed,12,1559
lee,12,1560
"thou,",12,1561
hair,12,1562
swinging,12,1563
whalers,12,1564
sweep,12,1565
"harpooneers,",12,1566
tied,12,1567
forms,12,1568
ago,12,1569
firmly,12,1570
voyages,12,1571
sir,12,1572
pulled,12,1573
strain,12,1574
resting,12,1575
ourselves,12,1576
probably,12,1577
i'd,12,1578
becomes,12,1579
back.,12,1580
then;,12,1581
play,12,1582
big,12,1583
"wake,",12,1584
heaving,12,1585
nose,12,1586
spoken,12,1587
summer,12,1588
locked,12,1589
time;,12,1590
jonah's,12,1591
her.,12,1592
buried,12,1593
"leeward,",12,1594
split,12,1595
"cases,",12,1596
bad,12,1597
"truth,",12,1598
us;,12,1599
greater,12,1600
cunning,12,1601
connected,12,1602
deck;,12,1603
"nay,",12,1604
opening,12,1605
feels,12,1606
"""what's",12,1607
darting,12,1608
signs,12,1609
gain,12,1610
shake,12,1611
additional,12,1612
lighted,12,1613
"strength,",12,1614
ears,12,1615
lively,12,1616
equal,12,1617
"landlord,",12,1618
ribs,12,1619
bursting,12,1620
"meanwhile,",12,1621
pip!,12,1622
hoisting,12,1623
tossing,12,1624
southern,12,1625
seen.,12,1626
wish,12,1627
external,12,1628
secured,12,1629
that?,12,1630
tapering,12,1631
heat,12,1632
violent,12,1633
dying,12,1634
cook,12,1635
"coast,",12,1636
towing,12,1637
impossible,12,1638
stuff,12,1639
falling,12,1640
unseen,12,1641
worth,12,1642
oarsmen,12,1643
"blood,",12,1644
in.,12,1645
leading,12,1646
sixty,12,1647
simultaneously,12,1648
intent,12,1649
jump,12,1650
"somehow,",12,1651
"pacific,",12,1652
"watch,",12,1653
mixed,12,1654
descend,12,1655
practical,12,1656
perceived,12,1657
swallowed,11,1658
scarce,11,1659
officers,11,1660
"enough,",11,1661
naturally,11,1662
iii.,11,1663
"dick,",11,1664
wore,11,1665
firm,11,1666
begins,11,1667
steering,11,1668
dick.,11,1669
visit,11,1670
"oar,",11,1671
...,11,1672
infallibly,11,1673
calls,11,1674
sank,11,1675
food,11,1676
"""do",11,1677
capture,11,1678
minute,11,1679
phantom,11,1680
me?,11,1681
body.,11,1682
"whaleman,",11,1683
minds,11,1684
northern,11,1685
bird,11,1686
other.,11,1687
lean,11,1688
lips,11,1689
leaped,11,1690
grass,11,1691
dim,11,1692
"gale,",11,1693
spanish,11,1694
ice,11,1695
yojo,11,1696
up;,11,1697
canst,11,1698
fish;,11,1699
tomahawk,11,1700
missing,11,1701
central,11,1702
coat,11,1703
"ashore,",11,1704
"mates,",11,1705
who's,11,1706
monomaniac,11,1707
sadly,11,1708
oil.,11,1709
social,11,1710
seven,11,1711
"oars,",11,1712
"order,",11,1713
one's,11,1714
lakeman,11,1715
"intervals,",11,1716
caused,11,1717
muttered,11,1718
eat,11,1719
follow,11,1720
lowering,11,1721
hearing,11,1722
dam,11,1723
say;,11,1724
"whaling,",11,1725
greatest,11,1726
moody,11,1727
"chase,",11,1728
pair,11,1729
years',11,1730
spouts,11,1731
enchanted,11,1732
anchor,11,1733
"whale?""",11,1734
invariably,11,1735
observe,11,1736
fathoms,11,1737
naked,11,1738
minutes,11,1739
pitch,11,1740
shore,11,1741
beholding,11,1742
interior,11,1743
cases,11,1744
calmly,11,1745
"quarter-deck,",11,1746
throwing,11,1747
"company,",11,1748
solemn,11,1749
paused,11,1750
keeping,11,1751
fitted,11,1752
remarkable,11,1753
fearful,11,1754
concluding,11,1755
own.,11,1756
sight.,11,1757
brain,11,1758
chanced,11,1759
starbuck.,11,1760
seeking,11,1761
table,11,1762
"little,",11,1763
"whale.""",11,1764
drink,11,1765
way;,11,1766
deal,11,1767
extreme,11,1768
loud,11,1769
books,11,1770
spouting,11,1771
"hold,",11,1772
straightway,11,1773
notice,11,1774
gained,11,1775
