Word,Freq,Rank
anon,3,678
times,3,679
doubt,3,680
"swift,",3,681
weyward,3,682
mans,3,683
lord:,3,684
"vp,",3,685
comming,3,686
seruant,3,687
"hell,",3,688
meere,3,689
been,3,690
damned,3,691
ye,3,692
"speake,",3,693
deere,3,694
successe:,3,695
"last,",3,696
"on,",3,697
began,3,698
"angus,",3,699
"state,",3,700
amen,3,701
"eare,",3,702
alarums.,3,703
horrid,3,704
bell,3,705
"hold,",3,706
damn'd,3,707
"horror,",3,708
kinde,3,709
now.,3,710
ring,3,711
"awake,",3,712
farre,3,713
"do,",3,714
murtherers.,3,715
charme,3,716
aliue,3,717
"withall,",3,718
cold,3,719
"businesse,",3,720
wash,3,721
"heauen,",3,722
applaud,3,723
no:,3,724
further,3,725
bin,3,726
here?,3,727
cast,3,728
"ayre,",3,729
cath.,3,730
porter.,3,731
night.,3,732
countries,3,733
meeting,3,734
worth,3,735
"arme,",3,736
welcome:,3,737
"sisters,",3,738
spirits,3,739
cruell,3,740
murth.,3,741
valiant,3,742
lad.,3,743
owle,3,744
cheere,3,745
sunne,3,746
found,3,747
ser.,3,748
spoke,3,749
liu'd,3,750
pay,3,751
sundry,3,752
"report,",3,753
"england,",3,754
sea,3,755
thick,3,756
"friends,",3,757
darke,3,758
sonnes,3,759
mallice,3,760
blow,3,761
"art,",3,762
spoken,3,763
already,3,764
themselues,3,765
tree,3,766
"be,",3,767
thence,3,768
soone,3,769
castles,3,770
hand:,3,771
gashes,3,772
single,3,773
duncane,3,774
time.,3,775
hard,3,776
"here,",3,777
lacke,3,778
"burne,",3,779
"mine,",3,780
husband?,3,781
soules,3,782
cap.,3,783
againe:,3,784
"nothing,",3,785
sleepe:,3,786
villaine,3,787
water,3,788
kill,3,789
this?,3,790
tongue:,3,791
"ambition,",3,792
"heart,",3,793
feast,3,794
graces,3,795
blacke,3,796
"murther,",3,797
twenty,3,798
blesse,3,799
growes,3,800
witches,3,801
sexta.,3,802
norweyan,3,803
faces,3,804
knocke.,3,805
boyle,3,806
indeed,3,807
look'd,3,808
"againe,",3,809
fast,3,810
'twere,3,811
foule,3,812
"honor,",3,813
cawdor?,3,814
womans,3,815
wilde,3,816
"donalbaine,",3,817
horses,3,818
thanes,3,819
angus.,3,820
him:,3,821
breake,3,822
"obedience,",3,823
"who,",3,824
didst,3,825
wisedome,3,826
shut,3,827
giues,3,828
newest,3,829
"deepe,",3,830
"doctor,",3,831
"sprights,",3,832
o're,3,833
hayle,3,834
not:,3,835
yong,3,836
holy,3,837
milke,3,838
duncans,3,839
that:,3,840
summons,3,841
seeke,3,842
halfe,3,843
"thanes,",3,844
chance,3,845
"lost,",3,846
honors,3,847
rosse,3,848
"oh,",3,849
hell,3,850
wherefore,3,851
murthers,3,852
"foole,",3,853
remoue,3,854
purpose,3,855
therefore,3,856
quinta.,3,857
dy'de,3,858
gods,3,859
approach,3,860
eate,3,861
ayre:,3,862
word,3,863
"thine,",3,864
vs?,3,865
guest,3,866
shame,3,867
bed.,3,868
throat,3,869
worse,3,870
(as,3,871
"lye,",3,872
weyard,3,873
sent,3,874
cawdor.,3,875
"chamber,",3,876
deepe,3,877
"tyrant,",3,878
sticking,2,879
dead:,2,880
faile?,2,881
chamber?,2,882
"going,",2,883
"tongues,",2,884
ones,2,885
preparation,2,886
sir:,2,887
weigh'd,2,888
"ireland,",2,889
adde,2,890
spirit,2,891
woman?,2,892
filthie,2,893
vnknowne,2,894
sinne,2,895
dy'd,2,896
septima.,2,897
minister,2,898
"lords,",2,899
offer,2,900
heauen:,2,901
dismall,2,902
"way,",2,903
seize,2,904
alas,2,905
maine,2,906
"liege,",2,907
march,2,908
"caution,",2,909
"graue,",2,910
cure,2,911
seyward.,2,912
peace:,2,913
queene,2,914
"crowne,",2,915
edge,2,916
seruants,2,917
"vantage,",2,918
deeds,2,919
"highly,",2,920
person,2,921
"daggers,",2,922
"soule,",2,923
"grow,",2,924
"cousin,",2,925
friend,2,926
"thanks,",2,927
all?,2,928
minute,2,929
promis'd,2,930
walke,2,931
banquo:,2,932
dost,2,933
