Word,Freq,Rank
marriage,12,678
style,12,679
common,12,680
opportunity,12,681
harvilles,12,682
persuaded,12,683
married,12,684
share,12,685
"him.""",12,686
health,12,687
listened,12,688
them;,12,689
speaking,12,690
"to,",12,691
probably,12,692
stay,12,693
gentleman,12,694
four,12,695
open,12,696
understanding,12,697
expected,12,698
meaning,12,699
room.,12,700
"back,",12,701
afraid,12,702
"cottage,",12,703
"with,",12,704
ten,12,705
promised,12,706
"feelings,",12,707
fortune,12,708
himself.,12,709
harville's,12,710
croft's,12,711
match,12,712
kindness,12,713
leaving,12,714
before.,12,715
instead,12,716
frederick,12,717
carriage,12,718
appear,12,719
husband,12,720
liked,12,721
do.,12,722
calling,12,723
struck,12,724
entirely,12,725
claims,12,726
live,12,727
hoped,12,728
serious,12,729
history,12,730
"more,",11,731
"cousin,",11,732
eldest,11,733
mere,11,734
spite,11,735
added,11,736
observed,11,737
hall,11,738
tone,11,739
turning,11,740
more.,11,741
distress,11,742
subject,11,743
cold,11,744
considering,11,745
fair,11,746
comfortable,11,747
continued,11,748
however.,11,749
dine,11,750
sick,11,751
pleasant,11,752
stood,11,753
scarcely,11,754
everybody,11,755
time;,11,756
comfort,11,757
"""there",11,758
placed,11,759
moment's,11,760
home.,11,761
begun,11,762
elliot;,11,763
fond,11,764
"it.""",11,765
consider,11,766
"did,",11,767
charles's,11,768
especially,11,769
interesting,11,770
quiet,11,771
"is,",11,772
"world,",11,773
loved,11,774
necessary,11,775
wishing,11,776
period,11,777
curiosity,11,778
besides,11,779
case,11,780
ashamed,11,781
mention,11,782
of.,11,783
"manner,",11,784
notice,11,785
desirable,11,786
mentioned,11,787
hands,11,788
"""we",11,789
louisa's,11,790
around,11,791
conduct,11,792
growing,11,793
shut,11,794
domestic,11,795
door,11,796
anne;,11,797
view,11,798
others.,11,799
pain,11,800
followed,10,801
not.,10,802
gentlemen,10,803
"up,",10,804
fit,10,805
"past,",10,806
consciousness,10,807
strength,10,808
together.,10,809
"case,",10,810
evening.,10,811
times,10,812
nothing.,10,813
cousins,10,814
admitted,10,815
"do,",10,816
hand,10,817
"clay,",10,818
