Word,Freq,Rank
opened,1,958
tear:,1,959
clasp?,1,960
"jealous,",1,961
"ha,",1,962
shrouded,1,963
"soul,",1,964
nigh.,1,965
multitude,1,966
he:,1,967
"again,",1,968
deep),1,969
"dick,",1,970
smells,1,971
wiped,1,972
moony,1,973
"""does",1,974
join,1,975
picks,1,976
"thorn,",1,977
clothes,1,978
fire-breathing,1,979
death;,1,980
mary,1,981
"shriek,",1,982
1789],1,983
"cow,",1,984
chained,1,985
"nothing,",1,986
growl.,1,987
"virgin,",1,988
"""no,",1,989
"leaped,",1,990
cage,1,991
"me,""",1,992
brushed,1,993
white.,1,994
name;,1,995
"fasting,",1,996
name.,1,997
thankfulness.,1,998
agree,1,999
poor?,1,1000
parting,1,1001
"dread,",1,1002
bladder,1,1003
"face,",1,1004
somebody,1,1005
traced,1,1006
trees,1,1007
free;,1,1008
"blue,",1,1009
"seemed,",1,1010
died,1,1011
flies,1,1012
whisperings,1,1013
"benighted,",1,1014
me.,1,1015
bears,1,1016
"horn,",1,1017
know'st,1,1018
fold:,1,1019
"young,",1,1020
dimpling,1,1021
hairs,1,1022
"""lo,",1,1023
deserts,1,1024
"dreadful,",1,1025
use,1,1026
takes,1,1027
"air,",1,1028
lot!,1,1029
own.,1,1030
"infants,",1,1031
virtues,1,1032
"flocks,",1,1033
filled?,1,1034
curtain,1,1035
hither,1,1036
cock,1,1037
blackening,1,1038
"mind,",1,1039
scarce,1,1040
"ones,",1,1041
mutual,1,1042
"he,",1,1043
vain;,1,1044
lest,1,1045
"barrel,",1,1046
gold.,1,1047
rejoice?,1,1048
desire?,1,1049
ponder;,1,1050
"o're,",1,1051
steeds,1,1052
raven,1,1053
sulk,1,1054
"future,",1,1055
wren,1,1056
opening,1,1057
sold,1,1058
say,1,1059
"""sweet",1,1060
"say!""--",1,1061
write,1,1062
pray.,1,1063
joy.,1,1064
fresh,1,1065
vapour,1,1066
"heathen,",1,1067
forget,1,1068
chimneys,1,1069
strangers,1,1070
"well,",1,1071
plowman,1,1072
written,1,1073
stain,1,1074
"""weep",1,1075
conveyed,1,1076
thorns:,1,1077
skies;,1,1078
mistress,1,1079
dear;,1,1080
possible,1,1081
pensive,1,1082
flow.,1,1083
"ourselves,",1,1084
noise;,1,1085
betray.,1,1086
bud,1,1087
leaf;,1,1088
break,1,1089
mould,1,1090
manna:,1,1091
sighs.,1,1092
couches,1,1093
"thing,",1,1094
"rest,",1,1095
heard;,1,1096
know.,1,1097
chain?,1,1098
mother?,1,1099
thee.,1,1100
adona,1,1101
"blossom,",1,1102
thro',1,1103
before;,1,1104
answered:,1,1105
raising,1,1106
sow,1,1107
matron,1,1108
rushes,1,1109
sing?,1,1110
lookst,1,1111
ii.,1,1112
river,1,1113
feet.,1,1114
verdant,1,1115
sky.,1,1116
altar,1,1117
